event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
SOM50178,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-) Special Forces","Military Forces of Somalia (2022-) Jubaland Security Force",1,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Barjala,-0.3558,41.8254,1,"Goobjoob; Hiiraan (Somalia); Shabelle Media Network; Undisclosed Source","Local partner-Other","On 21 May 2025, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab and engaged them in an armed clash in Barjala village (Kismaayo, Lower Juba). More than 48 militants were killed and weapons confiscated.",48,,1748304027,440
SOM50178,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,Barjala,-0.3558,41.8254,1,"Goobjoob; Hiiraan (Somalia); Shabelle Media Network; Undisclosed Source","Local partner-Other","On 21 May 2025, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab and engaged them in an armed clash in Barjala village (Kismaayo, Lower Juba). More than 48 militants were killed and weapons confiscated.",48,,1748304027,440
SOM50179,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-) Special Forces","Military Forces of Somalia (2022-) Jubaland Security Force",1,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,"Buulo Xaaji",-0.632,41.9839,1,Caasimada,National,"On 21 May 2025, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Buulo Xaaji village (Kismaayo, Lower Juba). Casualties unknown.",0,,1748304027,7272
SOM50179,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,"Buulo Xaaji",-0.632,41.9839,1,Caasimada,National,"On 21 May 2025, government security forces (Danab) and Jubaland security forces clashed with Al Shabaab in Buulo Xaaji village (Kismaayo, Lower Juba). Casualties unknown.",0,,1748304027,7272
SOM50180,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Jazeera,1.9501,45.1783,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 21 May 2025, overnight, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Jazeera village (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1748304027,5750
SOM50180,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Jazeera,1.9501,45.1783,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 21 May 2025, overnight, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Jazeera village (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1748304027,5750
SOM50181,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Laantabuur,2.0537,45.0548,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 21 May 2025, overnight, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Laantabuur village (Afgooye, Lower Shabelle). The clash was initiated with RPGs, there were no casualties and Al Shabaab claimed responsibility.",0,,1748304027,2647
SOM50181,"21 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Laantabuur,2.0537,45.0548,1,"Al Furqaan; Calamada; Somali Memo; Undisclosed Source","Local partner-Other","On 21 May 2025, overnight, Al Shabaab carried out a hit-and-run attack against government security forces (SNA) and engaged them in an armed clash at a base in Laantabuur village (Afgooye, Lower Shabelle). The clash was initiated with RPGs, there were no casualties and Al Shabaab claimed responsibility.",0,,1748304027,2647
SOM50182,"21 May 2025",2025,1,"Strategic developments","Strategic developments",Agreement,"Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Al Furqaan",National,"On 21 May 2025, Al Shabaab claimed that 1 government soldier (SNA) surrendered to Al Shabaab near Marka town (Marka, Lower Shabelle).",0,,1748304027,
SOM50182,"21 May 2025",2025,1,"Strategic developments","Strategic developments",Agreement,"Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Al Furqaan",National,"On 21 May 2025, Al Shabaab claimed that 1 government soldier (SNA) surrendered to Al Shabaab near Marka town (Marka, Lower Shabelle).",0,,1748304027,
SOM50183,"21 May 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Calamada; Somali Memo",Subnational-National,"On 21 May 2025, Al Shabaab threw a hand grenade against government security forces (SNA) at a checkpoint in Qoryooley town (Qoryooley, Lower Shabelle). 1 soldier was killed and 3 others were injured. Al Shabaab claimed responsibility.",1,,1748304027,21305
SOM50183,"21 May 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Calamada; Somali Memo",Subnational-National,"On 21 May 2025, Al Shabaab threw a hand grenade against government security forces (SNA) at a checkpoint in Qoryooley town (Qoryooley, Lower Shabelle). 1 soldier was killed and 3 others were injured. Al Shabaab claimed responsibility.",1,,1748304027,21305
SOM50184,"21 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,2,"Radio Risala; Shabelle Media Network",National,"On 21 May 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab near Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1748304027,3734
SOM50184,"21 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Middle Shabelle","Adan Yabaal",,"Adan Yabaal",3.7742,46.2499,2,"Radio Risala; Shabelle Media Network",National,"On 21 May 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab near Adan Yabaal town (Adan Yabaal, Middle Shabelle). Casualties unknown.",0,,1748304027,3734
SOM50185,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Biyo Cadde",2.9362,45.792,1,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from Biyo Cadde village (Jowhar, Middle Shabelle), Ceel Baraf and Mahadaay (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,11331
SOM50185,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Somalia)","Abgal Clan Group (Somalia)",7,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Biyo Cadde",2.9362,45.792,1,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from Biyo Cadde village (Jowhar, Middle Shabelle), Ceel Baraf and Mahadaay (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,11331
SOM50186,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from Ceel Baraf village (Jowhar, Middle Shabelle), Biyo Cadde and Mahadaay (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,12369
SOM50186,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Somalia)","Abgal Clan Group (Somalia)",7,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from Ceel Baraf village (Jowhar, Middle Shabelle), Biyo Cadde and Mahadaay (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,12369
SOM50187,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Mahadaay,2.9704,45.5347,2,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from near Mahadaay town (Jowhar, Middle Shabelle), Biyo Cadde and Ceel Baraf (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,11227
SOM50187,"21 May 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Somalia)","Abgal Clan Group (Somalia)",7,27,"Civilian targeting",706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Mahadaay,2.9704,45.5347,2,Caasimada,National,"On 21 May 2025, Al Shabaab abducted more than 40 clan elders from Abgal clan from near Mahadaay town (Jowhar, Middle Shabelle), Biyo Cadde and Ceel Baraf (coded separately). The motive was due to the clan elders' refusal to enlist youths to join Al Shabaab.",0,,1748304027,11227
SOM50161,"20 May 2025",2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Clan Militia (Somalia)",,4,47,"Civilian targeting",706,"Eastern Africa",Somalia,Galgaduud,Cabudwaaq,,Balanbale,5.689,45.9693,2,"Radio Kulmiye",National,"On 20 May 2025, unidentified clan militia shot and killed 1 civilian in Dacardheer village near Balanbale village (Cabudwaaq, Galgaduud). The motive was due to clan revenge.",1,,1748304027,661
SOM50161,"20 May 2025",2025,1,"Political violence","Violence against civilians",Attack,"Civilians (Somalia)","Unidentified Clan Group (Somalia)",7,47,"Civilian targeting",706,"Eastern Africa",Somalia,Galgaduud,Cabudwaaq,,Balanbale,5.689,45.9693,2,"Radio Kulmiye",National,"On 20 May 2025, unidentified clan militia shot and killed 1 civilian in Dacardheer village near Balanbale village (Cabudwaaq, Galgaduud). The motive was due to clan revenge.",1,,1748304027,661
SOM50162,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Unidentified Military Forces; Hawadle Clan Militia (Somalia)",1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Moqokori,4.0625,46.1342,2,"Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency",National,"On 20 May 2025, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash in Ceel Hareeri village near Moqokori village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). At least 46 militants and 6 soldiers were killed and 14 soldiers were injured. Total fatalities coded as 52 (6 soldiers and 46 militants).",52,,1748304027,2291
SOM50162,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Moqokori,4.0625,46.1342,2,"Caasimada; Calamada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency",National,"On 20 May 2025, government security forces (SNA) and Hawadle clan militia attacked Al Shabaab and engaged them in an armed clash in Ceel Hareeri village near Moqokori village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). At least 46 militants and 6 soldiers were killed and 14 soldiers were injured. Total fatalities coded as 52 (6 soldiers and 46 militants).",52,,1748304027,2291
SOM50163,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,K60,1.9243,44.9231,1,"Calamada; Undisclosed Source","Local partner-Other","On 20 May 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in K60 village (Afgooye, Lower Shabelle). The clash was initiated with RPGs. Casualties unknown and Al Shabaab claimed responsibility.",0,,1748304027,283
SOM50163,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda)",,8,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,K60,1.9243,44.9231,1,"Calamada; Undisclosed Source","Local partner-Other","On 20 May 2025, Al Shabaab attacked AUSSOM UPDF troops and engaged them in an armed clash at a base in K60 village (Afgooye, Lower Shabelle). The clash was initiated with RPGs. Casualties unknown and Al Shabaab claimed responsibility.",0,,1748304027,283
SOM50164,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-) National Intelligence and Security Agency",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Saabid,2.1311,45.0377,1,"Hiiraan (Somalia); Radio Risala; Shabelle Media Network; Undisclosed Source","Local partner-Other","On 20 May 2025, overnight, government security forces (NISA) attacked Al Shabaab and engaged them in an armed clash in the vicinity of Saabid village (Afgooye, Lower Shabelle). 46 militants were killed, including a senior Al Shabaab commander, responsible for planning mortar attacks in Mogadishu since 2023.",46,,1748304027,474
SOM50164,"20 May 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Saabid,2.1311,45.0377,1,"Hiiraan (Somalia); Radio Risala; Shabelle Media Network; Undisclosed Source","Local partner-Other","On 20 May 2025, overnight, government security forces (NISA) attacked Al Shabaab and engaged them in an armed clash in the vicinity of Saabid village (Afgooye, Lower Shabelle). 46 militants were killed, including a senior Al Shabaab commander, responsible for planning mortar attacks in Mogadishu since 2023.",46,,1748304027,474
SOM50165,"20 May 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,"Lower Shabelle",Kurtunwaarey,,Kurtunwaarey,1.6104,44.3329,1,"Caasimada; Radio Kulmiye",National,"On 20 May 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA), conducted an airstrike targeting Al Shabaab in Kurtunwaarey town (Kurtunwaarey, Lower Shabelle), Sablaale, Kunyo Barrow and Jilib (coded separately). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3. 3 fatalities split across 3 locations (29 fatalities were reported in Jilib town) and coded as 1 for this event.",1,,1748304027,18506
